reviewId,text,score,thumbsUpCount,replyContent,appVersion
02bc5cd4-bd08-4025-88c0-d53c63eb13ec,"Penjelasannya jelas, menjawab semua pertanyaan, emg bener2 konsul dengan ahlinya, best👍🏻",5,0,Hai Hauro Achmad! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
afe9e1b2-f50c-4a47-b3e5-79fc27fc9183,Sangat membantu sekali,5,0,Hai Andre Setiawan! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
8e6b38d1-114e-4e8c-bbbf-10499c831bd7,Bagus,5,0,Hai E Aryanto DS (Aryanto Gmail)! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
c34c0993-c0d1-4c4c-9753-68e33d154efd,Sangat membantu,5,0,Hai Ima Nimaya! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
ecee3ef9-8e12-47c3-b8af-c8968f01a5a8,Cepat dan akurat,5,0,Hai Florentinus Budi Setiawan! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
aa77f61e-3c88-4d9d-98a5-2f0be1353151,Aplikasi ini sangat membantu dikala kita butuh obat cepat dan tepat. Mantap.,5,1,Hai Eriko THE Great! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
d2bc6cb4-8505-4cb5-956a-4b8d9daceafc,Good,5,0,Hai Diana Saripuspa! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
8a81fc66-211e-44a5-b76c-657fe91b353a,"Terimakasih dokter Marietta s.s atas keramahan dan saran nya, semoga bermanfaat untuk saya {Pasien}",5,0,Hai slowriver channel! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
58379420-8ff3-4b70-9493-d850c0aaa451,Bagus dan ramah2 dr nya.,5,0,Hai Budi Abeng! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
5b16d7fa-5347-429c-a8ac-9db465930fef,Good,5,0,Hai Kethut Toreksa! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
2cdb9f40-c984-46e6-a6b8-61b05a70da06,sangat membantu 👍,5,0,Hai Rossa Tri Oktawioni! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
30458017-ac95-4630-bc5c-98f0bda5acbd,Sangat membantu,5,0,Hai Bilal Shakil! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
15216144-04eb-4e49-8666-560ad455f1bf,Terpercaya dan sangat membantu,5,0,Hai Cindy Subangun! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
99c00160-9f62-4048-8e28-dcc6e49901dd,Memudahkan dan Bermanfaat,5,0,Hai donnie ardiansyah! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
9a0d4beb-0a08-4779-b6a2-f1a787a1faf9,Bagus,5,0,Hai 090 Luh Novi Listyawati! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
6285a531-7df5-40f0-bfff-97a25b811126,Sangat membantu,5,0,Hai Citra Purnama sari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
b5d6ee86-1ec3-4280-918d-0f5e11271774,Terimakasih,5,0,Hai Laksamana Adikhrisna! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
3b76b66c-0bb2-4d9d-bf31-bc2151d1ff47,Fast respone,5,0,Hai Arif RinduRindang! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
3582e669-5f0c-4c9b-b739-6eaafe01b33c,"Alhamdulillah dapat dokter yang responsive, berobat gak perlu pergi kluar hanya dirumah aja. Jadi mempermudah.",5,1,Hai Devika Yusnifa! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
c75b43f3-f910-4699-97d8-2a7e23b7b7f7,Pelayanan baik,5,0,Hai Zakriadi ZLS! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
095fa6cb-d5c3-4034-8908-a65ae808468c,Sangat membantu jika tidak kuat jalan ke klinik,5,0,Hai Widari Ira Hardite! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
4faff1bb-d14b-4342-8668-8c1b698ddcb0,Mantap,5,0,Hai Deco cahayadi! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
f6168b81-fda8-445d-9b65-8656823bd446,NICE,5,0,Hai Danke Riski! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
b95b80f9-e84b-49f2-85da-715c9cca80f7,Membantu sekali bagi yang gak sanggup ke rumah sakit,5,0,Hai Fattah Zuwa! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
d26ebdf9-c324-4eb9-84a9-4b4975516f99,pelayanan baik,5,0,Hai Lestari Tari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
2da4fd0b-fbf3-4a1a-ab9f-359a01115a41,Layanan halodoc sgt2 membantu disaat saya dlm keadaan sakit atau kurang enak badan... Jd ga ush repot klo mw beli obat di apotek2 terdekat...,5,0,Hai Rendhy Ryansa Pitra! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
dcb5ed62-6e4c-4109-aefd-1f193ddae954,"Pertama kali konsul halodoc,the best kata ku",5,0,Hai Okic Herrawati! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
500289fa-895e-4ea5-8602-bcf5d384faf3,Cepet balesnya 🤗,5,0,Hai Rina Rahayu! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
6867d482-1959-4855-a123-259559df760b,Berobat jdi lebih mudah,5,0,Hai Joko Lastari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
87b380b6-b7b2-4f67-88e7-05536f2182db,Baru pertama kali konsul ke dokter spKK masyaallah dokternya baik sekali mana fast respon dan ramah menghadapi saya yang bawel🙏,5,0,Hai Zahra Lutfiyah! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
a12a6272-6597-47b2-bf85-7fc832fbd9d6,Saya kasi rating segini dlu semisalkan jerawat saya bersih saya baliknlagi tambah bintang nya,3,0,"Hai SARAH SYARIPAH! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi CS kami melalui nomor tlp +6221-5095-9900 atau email help@halodoc.com. Terima kasih sudah menggunakan Halodoc.",22.901
68c8130a-100b-4fc2-aa2e-27220cf7a95b,Aplikasi Terpercaya,5,0,Hai Zefanya Kristanto! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
6771f3e1-1856-438c-8de3-7ca5df744d2c,Sangat mudah dalam konsultasi dan lebih detail penjelasannya,5,0,Hai Merly Celo! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
33cbdfc1-5d42-4e85-86ca-9216a3882c47,Dokternya fast respon,5,0,Hai Agustina Asri! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
78fc5637-d683-4f3d-825c-1aec7501681e,"Aplikasi yang bagus, namun lebih baik pengguna dapat memilih apotek terdekat secara mandiri. Saya di karawang, ketika membuat order selalu mendapat apotek dari cikarang",3,3,"Hai Agus Nurdani! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi CS kami melalui nomor tlp +6221-5095-9900 atau email help@halodoc.com. Terima kasih sudah menggunakan Halodoc.",22.901
e0340dd5-359f-485c-8db5-ff1739b9cb0f,"Benar"" sangat membantuuu",5,0,Hai Mutia yuliandari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
123dae66-facc-4441-a047-d355dcd7427e,Dokter nya fast respom,5,0,Hai ALFA Tube! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
cfe9a469-fef8-4a63-a491-370057a4a0f0,Hemat waktu biaya dan tenaga dan dokter nya jg fast respon thx halodoc,5,0,Hai Dian nopitasari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.502
896bc0d5-efd0-4697-94bf-b3826869ea4b,Aplikasi yang tidak direkomendasikan. Ngirim obat gak jelas yang nerima siapa akhirnya saya gak jadi minum obat. Malah beli lagi di apotek k24,1,0,"Hai Zein Bego! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi CS kami melalui nomor tlp +6221-5095-9900 atau email help@halodoc.com. Terima kasih sudah menggunakan Halodoc.",
047ab892-9abc-475c-87d9-4801f188fed5,"Praktis, terpercaya dan sangat membantu",5,0,Hai King Maulana! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
392a8ef7-8302-4300-aa0e-799fad7fa6ef,Dokter ramah dan sabar menjawab pertanyaan,5,0,Hai Yani Widiyanti! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
c98f18bf-5a94-4b49-ae8b-c55d35bcb43b,Aplikasi banyak ngebantu dokter nya pun berpengalaman semua,5,0,Hai Pristek Tech! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
a89a9e92-d041-40b0-b9ba-dd103c308cf4,Dokter memberikan penjelasan yg sangat membantu dan memberikan support. TKS dr,5,0,Hai Elisabeth Arie! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
df356c7f-f6fa-4311-ac2e-7bcf8803de95,Penjelasan jelas dan runut,5,0,Hai Zakiahnasution 87! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
c1ef52d3-bc78-4a54-8e03-7176799acf1b,Sangat membantu,5,0,Hai Depi Purwanti! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
e1304385-7f57-4a21-91fd-bf09fd70c94e,Sangat membantu sangat bagus dan profesional dan TERJANGKAU,5,0,Hai Fitri Widya Rahayu! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
65406076-43cc-401e-b2f8-8231282a94fa,Mantaaap,5,0,Hai Noer Anggara! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
0c9fe118-4d84-4fed-9b3c-b08df1c6cdd7,"saat saya mencoba melihat2 pilihan dokter dan menerapkan penggunaan filter berdasarkan, kemudian saya pencet tombol back/kembali. filter-nya malah kehapus/ke-reset sendiri, masa harus mengatur filter ulang lagi. Capek dong.. tolong diperbaiki, diupdate ya aplikasinya. terima kasih🙏",4,17,Hai Zena! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.502
6ac37a9d-3d1d-4497-9138-983b8addddee,Selalu puas kl konsultasi di halodoc..dan bisa dilakukan setiap saat...apakah halodoc ini 24 jam bukanya?,5,0,Hai Endah Dwi Kartikaningtyas! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
9b867e73-999d-405a-989e-3a820b5b09d0,Highly recommended for domestic emergency situations,5,0,Hai anwari dananjaya! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
56c67f04-e896-4850-90f9-1b943ab302f3,Sangat bagus,5,0,Hai HARDIN SANDI MERIYANTO! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
d69316b1-56c0-4e93-a03a-b77c3f8bdc9a,Dapat membantu,5,0,Hai Azuraazalea Pinka! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
c5c98c9b-5ac8-40c8-b228-22e438e25bdd,Solusi bgt.. setidaknya screning awal keluhan. Makasih yaa 👍,5,0,Hai riza fista! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
2e7e9420-75f1-4d8e-a52b-2c71e4427917,"Hbs chat sama dokter langsung di resepkan obat,dan diantar pula,top deh halo dokter..👍👍👍",5,0,Hai Putu Vie sivakta! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
9e74d7ae-1e4e-4d39-9736-2b33003048c1,Dokternya baik jawabanya jg sangat memuskan,5,0,Hai Thesa Kardina! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
411f8f21-d9fa-479b-b6cc-15e5caa8ef82,TOLONG PITUR NYA DI KEMBANGKAN,2,0,"Hai Muhammad Takbir! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi CS kami melalui nomor tlp +6221-5095-9900 atau email help@halodoc.com. Terima kasih sudah menggunakan Halodoc.",22.901
d95d4e4d-d316-4fb6-8fc7-67505fba8092,bener2 ngebantu bgt,5,0,Hai Jahrotul Fikriah! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
457bda99-6897-41f0-9b0c-a305ac4a553a,Sangat membantu,5,0,Hai sup pandaan! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
41492b90-bc5d-48e3-b25b-e1165ede685d,Konsultasi nyaman dan cepat responnya,5,0,Hai Anisa mutmainnah! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
527dac93-1f8b-4a84-86b1-6bc911385758,Cepat dan praktis,5,0,Hai titiek amallia! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
3b6b1ec3-c4a3-4fdf-ae53-e8039c664a8c,Mantabbb.terima kasih Dok,4,0,Hai Adi Sunarto! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!.,22.901
5ce5c48d-0cb9-4ee1-8409-6afd5c27f64a,"Praktis, efektif, cepat diterima obat dan resepnya",5,0,Hai dodi triyono! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
b2979d1a-f703-4b0e-abda-5857a9c93977,sangat membantu,5,0,Hai Resty Nurlia! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
3913eba3-d7c6-47db-8d78-0c10306ca1dd,Ok,5,0,Hai Afni Octavia! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
bcbd7c0f-e892-4725-b5bb-d30406ad65cd,membantu,5,0,Hai Chelsea Aprilia! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
f7b151d3-9120-47fc-a6e9-9140b49c0008,Puas berkonsultasi,5,0,Hai Ita Lusita sari! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
fecbfa15-3d76-4706-83b3-e07f39689655,Baik.,5,0,Hai Santi Ayu! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
be3b2f14-b284-4509-80c2-05b5e9899941,pertama kali konsul dan cukul membantu sarannya terimakasih apk halodoc sangat membantu,4,0,Hai Silvi 123! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
71d62ba9-d52e-4f65-8243-d93599ff14af,sangat membantu,5,0,Hai chutama ramadhan! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
0d72fd75-f0df-4bc3-97ed-02efb282794b,Sangat menghemat waktu,5,0,Hai Nita Normawati! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
5995b130-3b9f-4ebc-9f2b-2d84d3750c18,"Sangat menghemat waktu dan tenaga. Untuk saya yang hidup sendiri di kota orang, aplikasi ini sangat membantu. Obat juga bisa diantar",5,41,Hai Mariana Kusuma! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
f4f12dfe-52f4-4101-9b53-bb9fcbe60f69,"Sangat membantu, untuk orang2 yg kurang percaya diri ke psikolog aplikasi ini memberi kemudahan akese yg bermanfaat bangeeettt. Keren 🥹💐",5,0,Hai Nur Qurrotu Ayny! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
839e073e-fc15-44a5-9677-8bb074df3bd3,Mantap,5,0,Hai predator bm! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
db715fdc-bc7b-434c-9fec-306f29423aaf,Terimakasih,5,0,Hai Kania Dewi! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
61ce1f4f-6494-4bd0-a70e-c10142d743f8,"PESAN OBAT , SALDO TERPOTONG TAPI CEK DI APLIKASI TIDAK ADA STATUS PENGIRIMAN ATAU PEMBATALAN SAMA SEKALI ! . KALO MEMANG GAGAL REFUND LANGSUNG DONG UANGNYA , BAGAIMANA SAYA BISA BELI DI TEMPAT LAIN KALO UANG DI TAHAN ! . SEMENTARA SAYA BUTUH URGENT ITU OBATT !!!!",1,0,"Hai Susi Fujianti! Mohon maaf atas ketidaknyamanannya. Untuk dapat kami bantu lebih lanjut terkait kendala yang kamu alami, silakan hubungi CS kami melalui nomor tlp +6221-5095-9900 atau email help@halodoc.com. Terima kasih sudah menggunakan Halodoc.",22.901
99d96738-9c1b-44d8-b0ee-72747c0ba494,godd,5,0,Hai ZXD CHANNEl! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
a245eec6-a10e-4d2b-b257-5632ec7ac7a8,Sangat membantu,5,0,Hai Mon febri! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
9d69ad03-904c-4184-9739-35db38608d2f,Mantap,4,0,Hai Setiawan Endy! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
60b6486c-50fc-44a9-b5d8-ae81f19bc1b2,Good,5,0,Hai fauzy chanel! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
8c27a571-c05d-4319-83da-c67c480867d1,"Aplikasi yg sangat membantu, dokter sangat ramah Dpat resep obat dan sebagainya Terimakasih🙏",5,2,Hai Rosmi Winarsih! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
decb7c72-14b3-4911-ac4c-5c241e9ecad8,Sangat membantu,5,0,Hai ty an! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
59398d73-a65f-4560-bc00-05a0d6cc19f9,sangat membantu,5,0,Hai Qurrotu Ayunina! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
84d77929-b188-48e5-a5c1-9bb9a22b2919,Terimakasih,5,0,Hai Maha Maha! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.8
9dfbd66a-fb31-4c06-a48c-88e08cac2768,Sangat bagus,5,0,Hai Taufiya Andriyani! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
d7c2e518-31ba-4b2a-960a-dd3d0e220f5e,Sangat membantu,5,0,Hai Fajar Handyplash! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.6
d1b935bb-1740-4c4b-91be-e566ae81b15e,Dokter Wiwiek ramah,5,0,Hai Patricia Citra Tangkudung! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
0f5f7ce7-9aa9-4573-828f-6d16c18601c6,Good Services,5,0,Hai Berly Berliandi! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
8c5b0f69-da59-40bd-8727-423385adab97,"Chat dokter ramah , detail",5,0,Hai Agung Yuliyanto! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
c8cc3c7e-2fd0-414e-8be2-04427583a8bc,Good👍,5,0,Hai Nopiansyah! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
e700882b-4588-4a2a-93d0-e40054b54c9c,Aplikasi ini memudahkan kita utk konsultasi dg dokter tanpa harus keluar rumah,5,0,Hai Nendi Gas! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
c6b78123-5f7c-4c0f-9dea-dff4efaf07ac,"Sangat membantu untuk sakit ringan, konsultasi awal untuk bisa jadi Rujukan baiknya kemana",5,0,Hai Joanne Hirohito! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.8
f6e7dab7-027d-4ac0-b68c-c714678e8c34,Terimakasih hallo dok sangat membantu,5,0,Hai Ayu Wardani! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
ae885eeb-6054-4a26-9417-f1e0d1114a4d,Kalo beli obat apalagi rumah jauh dr kota lebih baik order online di Halodoc aja soalnya estimasi tiba tgl 3 Oktober eh hari ini udah dateng Makasih,5,0,Hai Karniati Nha! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,
d57da29e-fefa-4d83-b012-ea4688fdba32,Sungguh sangat membantu halodoc🥰,5,0,Hai Putry Pertiwi! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
a8d5a88e-ea5c-4add-ad98-32e817939f5f,"kalo konsul selalu jelas, banyak promo jg",5,0,Hai 21-080_ Anindita! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.8
2848fa8e-19de-45c1-b3da-89e75e394829,Enak...mudah,5,0,Hai film jelata! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.6
5120d7b3-d208-4c4d-8487-52ae6bfc3a2b,Sangat bermanfaat,5,0,"Hai Tri Rumiati Ningsih! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!

",22.901
b1923666-11f7-4b0f-b244-3a4faf8ea54d,Baguss,5,0,Hai Zwha Gat'schester! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
99c46d32-8c7a-498e-a2b1-4283df18f064,Aplikasi yg bagus dgn kemudahan m3milih dokter sesuai kebutuhan dan di dukung/dicover oleh asuransi perusahaan yg bekerja sama tanpa perlu membayar cash.,5,0,Hai Leonard Agus! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!,22.901
2fae62c4-592f-4056-872b-e402ff1b91b2,Dokter yg ada di halodok memberi penjelasan yg detail dan membuat keluarga merasa nyaman,5,0,"Hai ferry ekoprasetyo! Terima kasih sudah menggunakan Halodoc. Jangan lupa untuk jaga kesehatanmu dengan Halodoc. Semoga kamu sehat selalu!

",22.901
